date,000100_close,000100_predict,000002_close,000002_predict,600703_close,600703_predict,000708_close,000708_predict,601390_close,601390_predict,601318_close,601318_predict,601668_close,601668_predict,601857_close,601857_predict,300035_close,300035_predict,600111_close,600111_predict,600011_close,600011_predict,600406_close,600406_predict,002236_close,002236_predict,600809_close,600809_predict,600346_close,600346_predict,000651_close,000651_predict,002241_close,002241_predict,000977_close,000977_predict,600893_close,600893_predict,000002_value,000100_value,000651_value,000708_value,000977_value,002236_value,002241_value,300035_value,600011_value,600111_value,600346_value,600406_value,600703_value,600809_value,600893_value,601318_value,601390_value,601668_value,601857_value,000100_return,000002_return,600703_return,000708_return,601390_return,601318_return,601668_return,601857_return,300035_return,600111_return,600011_return,600406_return,002236_return,600809_return,600346_return,000651_return,002241_return,000977_return,600893_return
2015-04-20,6.18,4.21,14.21,11.6,22.03,85.85666666666667,13.48,,19.8,,85.54,60.106766666666665,9.85,5.755,12.8,11.860233333333332,12.4,,29.32,,9.43,9.60555,22.39,,34.76,,23.14,18.802766666666667,14.68,,45.81,,33.48,24.314300000000003,58.6,,52.03,,15695865.1984,7541283.2973,13779031.5761,605802.631,2811996.4534,4067861.127,5110488.0384,289978.65,13598421.5839,7101433.008,426222.2101,5438426.5529,5271965.9972,2003572.8875,10139183.6563,78184592.5106,42173802.0,29550000.0,234266851.607,0.004878048780487809,-0.0313565098841172,-0.004518752824220429,-0.02248005801305286,0.10000000000000009,-0.04870996441281139,0.09080841638981174,-0.0433482810164425,-0.04834996162701455,0.01840916985064256,0.005330490405117239,0.01220614828209765,-0.06834628785848307,-0.02936241610738255,-0.04177545691906004,-0.024281150159744413,0.0,-0.03981648369654267,0.10000000000000009
2015-04-21,6.66,4.21,14.48,11.6,22.91,85.85666666666667,14.23,,18.7,,87.99,60.106766666666665,9.29,5.755,12.99,11.860233333333332,12.99,,29.8,,9.54,9.60555,22.89,,35.89,,24.13,18.802766666666667,15.89,,49.18,,33.48,24.314300000000003,63.41,,50.81,,15994097.6828,8127014.0388,14792682.229,639508.267,3042810.4967,4200101.7218,5110488.0384,303776.0213,13757045.8018,7217691.12,461353.6048,5559874.2204,5482557.467,2089291.8659,9901439.9688,80423922.0833,39830813.0,27870000.0,237744250.1856,0.07766990291262132,0.0190007037297677,0.039945528824330445,0.0556379821958457,-0.05555555555555558,0.028641571194762516,-0.056852791878172604,0.014843750000000044,0.04758064516129035,0.016371077762619368,0.01166489925768821,0.02233139794551131,0.032508630609896505,0.04278305963699225,0.08242506811989103,0.07356472385941926,0.0,0.08208191126279862,-0.023448010763021276
2015-04-22,6.64,4.21,14.88,11.6,22.99,85.85666666666667,15.61,,18.7,,90.11,60.106766666666665,9.54,5.755,13.22,11.860233333333332,13.5,,30.01,,10.49,9.60555,24.45,,38.04,,24.58,18.802766666666667,15.93,,49.88,,33.48,24.314300000000003,64.06,,52.66,,16435923.5856,8102608.5912,15003232.8097,701526.6373,3074001.5837,4451709.933,5110488.0384,315702.5625,15126982.2286,7268554.044,462514.9733,5938790.9432,5501702.146,2128255.0378,10261952.9375,82361627.6728,39830813.0,28620000.0,241953732.6754,-0.0030030030030030463,0.027624309392265234,0.0034919249236140537,0.09697821503865067,0.0,0.024093647005341667,0.026910656620021456,0.01770592763664358,0.03926096997690531,0.007046979865771741,0.09958071278825997,0.06815203145478366,0.05990526609083302,0.018648984666390422,0.0025173064820640523,0.014233428222854894,0.0,0.010250749093203115,0.03641015548120441
2015-04-23,6.53,4.21,14.76,11.6,23.88,85.85666666666667,15.73,,18.47,,88.1,60.106766666666665,9.4,5.755,13.34,11.860233333333332,13.75,,33.01,,10.71,9.60555,24.14,,37.92,,24.64,18.802766666666667,15.8,,49.04,,33.48,24.314300000000003,64.9,,51.67,,16303375.8148,7968378.6296,14750572.1129,706919.539,3114310.0652,4437666.684,5110488.0384,321548.9063,15444230.6642,7995167.244,458740.5259,5863493.3893,5714686.7006,2133450.1274,10069029.7813,80524463.4111,39340915.3,28200000.0,244149984.4092,-0.016566265060240837,-0.008064516129032362,0.03871248368856017,0.0076873798846892605,-0.012299465240641738,-0.02230607035845089,-0.01467505241090139,0.009077155824508187,0.0185185185185186,0.09996667777407509,0.02097235462345104,-0.012678936605316937,-0.003154574132492094,0.0024410089503661414,-0.008160703075957287,-0.016840417000801966,0.0,0.013112706837340005,-0.01879984808203561
2015-04-24,6.54,4.21,14.42,11.6,23.51,85.85666666666667,15.21,,19.28,,84.87,60.106766666666665,9.34,5.755,13.32,11.860233333333332,13.6,,34.04,,10.96,9.60555,23.82,,36.7,,24.96,18.802766666666667,15.73,,48.48,,34.99,24.314300000000003,71.39,,54.25,,15927823.7974,7980581.3534,14582131.6483,683550.2981,3425741.0718,4294893.6525,5340978.9864,318041.1,15804740.2502,8244637.776,456708.1312,5785766.8821,5626142.5599,2161157.2719,10571799.2188,77572204.4233,41066207.2,28020000.0,243783942.4536,0.0015313935681469104,-0.023035230352303482,-0.015494137353433746,-0.03305785123966942,0.04385489983757451,-0.03666288308740062,-0.00638297872340432,-0.0014992503748125774,-0.01090909090909098,0.03120266585883069,0.023342670401493848,-0.013256006628003303,-0.03217299578059074,0.012987012987013102,-0.004430379746835467,-0.011419249592169667,0.04510155316606945,0.09999999999999987,0.04993226243468163
2015-04-27,6.49,4.21,14.7,11.6,23.1,85.85666666666667,15.27,,21.21,,86.32,60.106766666666665,10.08,5.755,14.65,11.860233333333332,14.96,,33.54,,11.5,9.60555,24.71,,37.0,,24.75,18.802766666666667,15.93,,51.26,,34.25,24.314300000000003,34.7,,55.83,,16237101.9294,7919567.7345,15418318.2403,686246.749,3330248.3594,4330001.775,5228023.1576,349845.21,16583440.956,8123535.576,462514.9733,6001943.7303,5528026.0797,2142974.4584,10879696.7813,78897521.9256,45177087.9,30240000.0,268125732.5034,-0.007645259938837912,0.01941747572815533,-0.0174393874946831,0.0039447731755424265,0.10010373443983411,0.017084953458230023,0.07922912205567445,0.0998498498498499,0.10000000000000009,-0.014688601645123422,0.0492700729927007,0.03736356003358532,0.008174386920980936,-0.008413461538461564,0.012714558169103496,0.05734323432343236,-0.0211488996856245,-0.5139375262641825,0.02912442396313364
2015-04-28,6.15,4.21,14.19,11.6,21.72,85.85666666666667,14.5,,22.51,,86.07,60.106766666666665,10.31,5.755,14.33,11.860233333333332,14.49,,31.81,,11.14,9.60555,23.18,,35.0,,23.67,18.802766666666667,15.15,,56.39,,32.26,24.314300000000003,32.89,,51.98,,15673773.9032,7504675.1259,16961353.2105,651642.296,3156537.9983,4095947.625,4924263.5639,338854.0838,16064307.1522,7704521.964,439868.2891,5630313.8676,5197780.3659,2049462.8456,10129440.0625,78669018.9079,47946074.9,30930000.0,262269061.2132,-0.05238828967642528,-0.03469387755102038,-0.05974025974025987,-0.05042567125081854,0.061291843470061336,-0.0028962001853568564,0.02281746031746046,-0.021843003412969297,-0.03141711229946531,-0.051580202742993464,-0.03130434782608693,-0.06191825171995147,-0.05405405405405406,-0.043636363636363584,-0.048964218455743835,0.10007803355442846,-0.058102189781021996,-0.05216138328530262,-0.0689593408561705
2015-04-29,6.25,4.21,14.24,11.6,22.07,85.85666666666667,14.7,,21.74,,87.6,60.106766666666665,9.91,5.755,13.71,11.860233333333332,15.94,,33.24,,11.02,9.60555,22.98,,36.8,,23.8,18.802766666666667,15.62,,57.71,,32.77,24.314300000000003,35.0,,53.69,,15729002.1411,7626702.3638,17358391.4485,660630.4656,3359040.132,4306596.36,5002111.5,372762.8775,15891262.5509,8050874.256,453514.368,5581734.8006,5281538.3368,2060718.8731,10462670.9688,80067457.3758,46305982.6,29730000.0,250921760.5885,0.016260162601625883,0.0035236081747709314,0.016114180478821405,0.01379310344827589,-0.03420701910262114,0.017776228651097847,-0.03879728419010675,-0.04326587578506624,0.10006901311249128,0.04495441685004731,-0.010771992818671583,-0.008628127696289845,0.05142857142857138,0.005492184199408445,0.031023102310230977,0.02340840574569958,0.015809051456912693,0.06415323806628148,0.03289726818006922
2015-04-30,6.22,4.21,14.6,11.6,22.1,85.85666666666667,14.55,,21.31,,88.66,60.106766666666665,10.9,5.755,13.39,11.860233333333332,16.0,,32.31,,11.24,9.60555,23.42,,36.93,,23.23,18.802766666666667,15.61,,57.0,,32.71,24.314300000000003,35.99,,53.74,,16126645.4537,7590094.1924,17144833.0023,653889.3384,3454052.9814,4321809.8798,4992952.9192,374166.0,16208510.9866,7825624.164,453224.0259,5688608.748,5288717.5914,2011365.5219,10472414.5625,81036310.1705,45390086.9,32700000.0,245065089.2983,-0.0048000000000000265,0.02528089887640439,0.001359311282283615,-0.010204081632652962,-0.019779208831646744,0.012100456621004563,0.09989909182643797,-0.02334062727935815,0.0037641154328733606,-0.02797833935018046,0.019963702359346636,0.019147084421235805,0.003532608695652195,-0.0239495798319328,-0.000640204865556937,-0.012302893779241098,-0.0018309429356119233,0.028285714285714247,0.0009312721177128225
2015-05-04,6.24,4.21,14.55,11.6,23.43,85.85666666666667,15.15,,21.37,,90.47,60.106766666666665,11.99,5.755,13.5,11.860233333333332,16.3,,31.97,,12.36,9.60555,23.83,,36.09,,23.32,18.802766666666667,16.73,,56.5,,32.26,24.314300000000003,36.63,,54.99,,16071417.2158,7614499.64,16994439.7304,680853.8472,3515475.4296,4223507.1368,4924263.5639,381181.6125,17823593.9318,7743274.668,485742.3417,5788195.8354,5606997.8809,2019158.1563,10716004.4063,82690672.0181,45517886.3,35970000.0,247078320.0543,0.003215434083601254,-0.003424657534246478,0.06018099547511313,0.04123711340206193,0.002815579540122126,0.020415068802165592,0.10000000000000009,0.00821508588498876,0.018750000000000044,-0.010523057876818398,0.0996441281138789,0.017506404782237306,-0.022745735174654613,0.0038743004735255493,0.0717488789237668,-0.00877192982456143,-0.013757260776521063,0.017782717421505945,0.023260141421659775
2015-05-05,5.85,4.21,13.77,11.6,22.73,85.85666666666667,14.45,,21.44,,86.15,60.106766666666665,10.8,5.755,13.01,11.860233333333332,17.36,,31.3,,11.39,9.60555,22.2,,34.22,,22.25,18.802766666666667,16.73,,53.25,,32.47,24.314300000000003,34.3,,52.11,,15209856.7053,7138593.4125,16016883.4627,649395.2536,3291859.3294,4004666.5065,4956318.5964,405970.11,16424816.7382,7580997.72,485742.3417,5392276.4392,5439481.9391,1926512.3919,10154773.4063,78742139.8736,45666985.6,32400000.0,238110292.1412,-0.06250000000000011,-0.053608247422680444,-0.029876227059325577,-0.04620462046204632,0.0032756200280767978,-0.04775063556980208,-0.09924937447873228,-0.03629629629629627,0.06503067484662561,-0.02095714732561771,-0.07847896440129443,-0.06840117498950904,-0.05181490717650328,-0.045883361921097765,0.0,-0.05752212389380529,0.0065096094234347035,-0.06360906360906371,-0.05237315875613757
2015-05-06,5.59,4.21,13.56,11.6,23.76,85.85666666666667,13.66,,20.19,,88.57,60.106766666666665,10.48,5.755,12.61,11.860233333333332,17.36,,30.99,,10.81,9.60555,21.47,,34.5,,21.99,18.802766666666667,16.73,,52.0,,33.0,24.314300000000003,34.49,,51.83,,14977898.1063,6821322.5941,15640900.2828,613891.9837,3310094.1186,4037434.0875,5037219.3927,405970.11,15588434.4986,7505914.356,485742.3417,5214962.8446,5685969.682,1904000.3369,10100209.2813,80954049.0842,43004498.1,31440000.0,230789453.0285,-0.0444444444444444,-0.015250544662309351,0.04531456225252972,-0.05467128027681656,-0.058302238805970186,0.028090539756238986,-0.029629629629629672,-0.030745580322828592,0.0,-0.009904153354632683,-0.050921861281826186,-0.03288288288288288,0.008182349503214503,-0.01168539325842699,0.0,-0.023474178403755874,0.01632275947028039,0.0055393586005831885,-0.005373248896564986
2015-05-07,5.63,4.21,13.61,11.6,22.15,85.85666666666667,12.94,,18.17,,87.05,60.106766666666665,9.43,5.755,12.17,11.860233333333332,17.36,,31.27,,10.14,9.60555,20.91,,37.23,,22.02,18.802766666666667,16.73,,52.78,,33.49,24.314300000000003,33.63,,51.46,,15033753.0982,6870133.4893,15875513.787,581534.5731,3227557.704,4356918.0023,5112014.4685,405970.11,14622268.8082,7573731.588,485742.3417,5078941.4569,5300683.0158,1906597.8817,10028106.6875,79564750.737,38701918.3,28290000.0,222736530.0045,0.007155635062611854,0.0036873156342183133,-0.06776094276094291,-0.0527086383601757,-0.10004952947003465,-0.017161567122050303,-0.10019083969465659,-0.03489294210943694,0.0,0.009035172636334243,-0.06197964847363546,-0.02608290638099664,0.0791304347826085,0.0013642564802183177,0.0,0.015000000000000124,0.014848484848484889,-0.024934763699623108,-0.007138722747443538
2015-05-08,6.0,4.21,13.8,11.6,23.34,85.85666666666667,13.31,,19.49,,86.9,60.106766666666665,9.77,5.755,12.41,11.860233333333332,17.36,,31.72,,10.78,9.60555,21.48,,39.26,,22.49,18.802766666666667,16.73,,53.17,,34.07,24.314300000000003,36.99,,52.83,,15243629.1518,7321634.2692,15992820.5392,598162.6869,3550025.5566,4594482.9645,5200547.4154,405970.11,15545173.3483,7682723.568,485742.3417,5217391.7979,5585460.1169,1947292.7502,10295081.1563,79427648.9265,41513505.1,29310000.0,227129033.4721,0.06571936056838368,0.013960323291697385,0.053724604966139955,0.028593508500772913,0.07264722069345053,-0.001723147616312315,0.036055143160127257,0.019720624486442073,0.0,0.014390789894467515,0.06311637080867838,0.027259684361549574,0.05452591995702405,0.021344232515894568,0.0,0.00738916256157629,0.017318602567930608,0.09991079393398739,0.026622619510299206
2015-05-11,6.09,4.21,14.07,11.6,24.08,85.85666666666667,14.03,,20.03,,88.72,60.106766666666665,10.06,5.755,12.66,11.860233333333332,17.36,,21.98,,11.21,9.60555,22.55,,41.9,,22.83,18.802766666666667,16.73,,55.0,,35.41,24.314300000000003,39.15,,54.16,,15541874.07,7431458.7832,16543259.9145,630520.0974,3757326.3191,4903434.4425,5405089.0514,405970.11,16165249.8362,7985479.068,485742.3417,5477289.8065,5762548.3983,1976731.5913,10554260.75,81091150.8948,42663699.7,30180000.0,231704557.9176,0.014999999999999902,0.019565217391304346,0.03170522707797763,0.0540946656649135,0.027706516162134598,0.02094361334867667,0.029682702149437246,0.020145044319097583,0.0,-0.30706179066834804,0.0398886827458258,0.04981378026070771,0.06724401426388193,0.015117830146731848,0.0,0.03441790483355267,0.039330789550924505,0.058394160583941535,0.025175089911035453
2015-05-12,6.06,4.21,13.92,11.6,24.14,85.85666666666667,14.12,,19.84,,88.95,60.106766666666665,10.34,5.755,12.69,11.860233333333332,17.36,,21.65,,11.65,9.60555,22.37,,41.13,,22.74,18.802766666666667,16.73,,54.31,,35.4,24.314300000000003,39.03,,59.58,,15376182.4488,7394850.6119,16335717.1992,634564.7738,3745809.6101,4813323.5948,5403562.6213,405970.11,16799746.7076,7865587.89,485742.3417,5433568.6462,5776906.9076,1968938.9569,11610466.3125,81301373.671,42259001.6,31020000.0,232253620.851,-0.0049261083743842304,-0.010660980810234588,0.002491694352159568,0.006414825374198241,-0.00948577134298556,0.002592425608656468,0.027833001988071482,0.0023696682464453556,0.0,-0.0150136487716106,0.03925066904549501,-0.007982261640798183,-0.01837708830548912,-0.003942181340341633,0.0,-0.012545454545454526,-0.0002824060999716549,-0.0030651340996168397,0.10007385524372236
2015-05-13,5.97,4.21,14.7,11.6,23.47,85.85666666666667,14.12,,20.09,,87.02,60.106766666666665,9.95,5.755,12.43,11.860233333333332,17.36,,22.36,,11.13,9.60555,22.15,,40.48,,22.62,18.802766666666667,16.73,,54.17,,35.23,24.314300000000003,40.78,,57.82,,16237778.8791,7285026.0979,16293607.0831,634564.7738,3913761.6167,4737255.996,5377613.3092,405970.11,16049886.7687,8123535.576,485742.3417,5380131.6725,5616570.2204,1958548.7777,11267491.8125,79537330.3749,42791499.1,29850000.0,227495075.4278,-0.014851485148514865,0.05603448275862055,-0.02775476387738196,0.0,0.01260080645161299,-0.02169758291174828,-0.03771760154738879,-0.02048857368006307,0.0,0.03279445727482688,-0.0446351931330472,-0.009834599910594655,-0.01580354972039888,-0.005277044854881119,0.0,-0.002577794144724699,-0.0048022598870056665,0.044837304637458386,-0.0295401141322591
2015-05-14,6.57,4.21,14.59,11.6,24.3,85.85666666666667,14.12,,19.56,,86.31,60.106766666666665,9.76,5.755,12.47,11.860233333333332,17.36,,24.6,,11.04,9.60555,22.57,,39.89,,22.42,18.802766666666667,16.73,,53.28,,35.62,24.314300000000003,41.16,,57.47,,16116271.6902,8017189.5248,16025907.059,634564.7738,3950231.1952,4668210.0218,5437144.0839,405970.11,15920103.3178,8937342.36,485742.3417,5482147.7132,5815196.2657,1941231.8124,11199286.6563,78888381.8049,41662604.4,29280000.0,228227159.339,0.10050251256281406,-0.007482993197278853,0.035364294844482336,0.0,-0.026381284221005497,-0.00815904389795441,-0.019095477386934623,0.0032180209171359664,0.0,0.10017889087656529,-0.008086253369272378,0.01896162528216716,-0.014575098814229137,-0.008841732979663952,0.0,-0.016429758168728048,0.011070110701107083,0.009318293281020074,-0.006053268765133235
2015-05-15,6.29,4.21,14.16,11.6,23.48,85.85666666666667,14.12,,20.11,,84.41,60.106766666666665,9.51,5.755,12.11,11.860233333333332,17.36,,24.27,,10.58,9.60555,21.68,,42.75,,22.11,18.802766666666667,16.73,,52.04,,34.87,24.314300000000003,39.7,,59.39,,15641289.0427,7675513.2589,15652931.7446,634564.7738,3810111.2354,5002907.4563,5322661.825,405970.11,15256765.6795,8817451.182,485742.3417,5265970.865,5618963.3053,1914390.5161,11573440.6563,77151758.8709,42834098.9,28530000.0,221638404.1376,-0.0426179604261796,-0.029472241261137788,-0.03374485596707821,0.0,0.028118609406952988,-0.022013671648708155,-0.02561475409836067,-0.02886928628708907,0.0,-0.013414634146341586,-0.04166666666666663,-0.039432875498449316,0.071697167209827,-0.01382694023193587,0.0,-0.02327327327327333,-0.02105558674901742,-0.0354713313896986,0.0334087349921699
2015-05-18,6.13,4.21,13.84,11.6,23.13,85.85666666666667,14.12,,19.21,,82.41,60.106766666666665,9.22,5.755,11.79,11.860233333333332,17.36,,23.09,,10.41,9.60555,21.52,,44.58,,21.68,18.802766666666667,16.73,,51.1,,34.67,24.314300000000003,40.75,,61.63,,15287813.5841,7480269.6784,15370192.3933,634564.7738,3910882.4394,5217067.0035,5292133.2226,405970.11,15011619.161,8388749.394,485742.3417,5227107.6114,5535205.3344,1877159.0407,12009953.6563,75323734.7299,40917107.9,27660000.0,215781732.8474,-0.025437201907790197,-0.02259887005649719,-0.014906303236797314,0.0,-0.04475385380407748,-0.02369387513327803,-0.030494216614090353,-0.02642444260941368,0.0,-0.0486196950968274,-0.016068052930056753,-0.0073800738007380184,0.042807017543859516,-0.019448213478064247,0.0,-0.018063028439661788,-0.0057355893318037365,0.02644836272040285,0.03771678733793582
2015-05-19,6.2,4.21,14.16,11.6,23.58,85.85666666666667,14.12,,19.7,,85.44,60.106766666666665,9.68,5.755,12.19,11.860233333333332,17.36,,23.64,,10.84,9.60555,22.63,,44.56,,22.32,18.802766666666667,16.73,,53.59,,35.83,24.314300000000003,41.0,,61.35,,15641289.0427,7565688.7448,16119150.8876,634564.7738,3934875.5832,5214726.462,5469199.1164,405970.11,15631695.649,8588568.024,485742.3417,5496721.4333,5642894.1541,1932573.3297,11955389.5313,78093191.3035,41960803.0,29040000.0,223102571.9601,0.011419249592169667,0.023121387283236983,0.01945525291828787,0.0,0.025507548152004178,0.036767382599199205,0.049891540130151846,0.03392705682782027,0.0,0.023819835426591718,0.04130643611911622,0.05157992565055758,-0.00044863167339603827,0.029520295202952074,0.0,0.048727984344422826,0.033458321315257944,0.006134969325153339,-0.0045432419276326685
2015-05-20,6.19,4.21,14.05,11.6,24.37,85.85666666666667,14.12,,19.56,,85.57,60.106766666666665,9.65,5.755,12.17,11.860233333333332,17.36,,23.66,,10.84,9.60555,22.54,,43.74,,22.44,18.802766666666667,16.73,,54.09,,36.44,24.314300000000003,41.85,,64.11,,15519781.8538,7553486.0211,16269544.1596,634564.7738,4016452.2721,5118764.2605,5562311.3536,405970.11,15631695.649,8595834.156,485742.3417,5474860.8532,5831947.8599,1942963.5089,12493235.9063,78212012.8727,41662604.4,28950000.0,222736530.0045,-0.001612903225806428,-0.007768361581920846,0.033502968617472595,0.0,-0.007106598984771617,0.001521535580524258,-0.0030991735537189147,-0.001640689089417502,0.0,0.0008460236886631556,0.0,-0.00397702165267344,-0.01840215439856374,0.005376344086021501,0.0,0.009330098899048345,0.01702483951995526,0.02073170731707319,0.044987775061124724
2015-05-21,6.26,4.21,14.15,11.6,25.91,85.85666666666667,14.12,,19.46,,86.6,60.106766666666665,9.66,5.755,12.22,11.860233333333332,17.36,,23.55,,10.89,9.60555,23.27,,46.57,,22.79,18.802766666666667,16.73,,58.38,,38.77,24.314300000000003,45.3,,65.71,,15630242.9346,7638905.0875,17559918.4329,634564.7738,4347557.6566,5449950.8828,5917969.5714,405970.11,15703797.5662,8555870.43,485742.3417,5652174.4478,6200482.9319,1973268.1982,12805030.9063,79153445.3053,41449605.4,28980000.0,223651634.8936,0.011308562197092087,0.007117437722419906,0.06319244973327853,0.0,-0.005112474437627745,0.01203692883019758,0.0010362694300518616,0.0041084634346755244,0.0,-0.004649196956889257,0.004612546125461359,0.03238686779059452,0.06470050297210794,0.01559714795008893,0.0,0.07931225734886294,0.063940724478595,0.08243727598566308,0.02495710497582282
2015-05-22,6.4,4.21,14.49,11.6,25.77,85.85666666666667,14.12,,20.05,,89.56,60.106766666666665,10.29,5.755,12.64,11.860233333333332,17.36,,24.38,,11.19,9.60555,24.3,,45.15,,23.22,18.802766666666667,16.73,,58.72,,38.43,24.314300000000003,44.34,,67.65,,16005810.6094,7809743.2205,17662185.8578,634564.7738,4255423.9844,5283772.4363,5866070.9473,405970.11,16136409.0694,8857414.908,485742.3417,5902356.6429,6166979.7435,2010499.6737,13183082.3438,81858921.034,42706299.5,30870000.0,231338515.962,0.022364217252396346,0.024028268551236742,-0.005403319181783162,0.0,0.03031860226104821,0.034180138568129514,0.06521739130434767,0.03436988543371511,0.0,0.03524416135881103,0.02754820936639102,0.04426299957026214,-0.03049173287524165,0.018867924528301883,0.0,0.00582391229873247,-0.008769667268506698,-0.02119205298013227,0.029523664586821097
2015-05-25,6.58,4.21,15.02,11.6,27.42,85.85666666666667,14.12,,21.59,,91.58,60.106766666666665,10.79,5.755,12.98,11.860233333333332,17.36,,24.85,,11.62,9.60555,25.75,,46.12,,23.85,18.802766666666667,16.73,,60.02,,38.79,24.314300000000003,44.25,,72.82,,16591254.3377,8029392.2486,18053208.3649,634564.7738,4246786.4526,5397288.699,5921022.4316,405970.11,16756485.5573,9028169.01,485742.3417,6254554.8788,6561838.7492,2065048.1144,14190569.9375,83705225.4164,45986484.1,32370000.0,237561229.2078,0.028124999999999956,0.03657694962042779,0.06402793946449359,0.0,0.07680798004987532,0.022554711924966497,0.048590864917395615,0.02689873417721511,0.0,0.019278096800656286,0.03842716711349414,0.05967078189300401,0.02148394241417484,0.027131782945736482,0.0,0.02213896457765685,0.00936768149882905,-0.002029769959404626,0.07642276422764205
2015-05-26,7.03,4.21,15.77,11.6,30.16,85.85666666666667,14.12,,21.32,,93.17,60.106766666666665,10.87,5.755,13.05,11.860233333333332,17.36,,25.11,,11.62,9.60555,26.36,,47.26,,24.35,18.802766666666667,16.73,,61.42,,39.88,24.314300000000003,45.65,,79.73,,17419712.4437,8578514.8187,18474309.5263,634564.7738,4381148.0579,5530699.5645,6087403.3146,405970.11,16756485.5573,9122628.726,485742.3417,6402721.0332,7217544.0071,2108340.5277,15537134.5938,85158504.6085,45411386.8,32610000.0,238842376.0525,0.06838905775075999,0.049933422103861425,0.09992706053975198,0.0,-0.012505789717461746,0.017361869403800023,0.007414272474513428,0.0053929121725733165,0.0,0.01046277665995965,0.0,0.023689320388349477,0.02471812662619266,0.020964360587002018,0.0,0.02332555814728421,0.028100025779840276,0.031638418079096065,0.0948915133205166
2015-05-27,6.82,4.21,15.4,11.6,30.08,85.85666666666667,14.12,,20.47,,91.06,60.106766666666665,10.44,5.755,13.35,11.860233333333332,17.36,,26.12,,12.09,9.60555,25.73,,46.82,,24.51,18.802766666666667,16.73,,59.43,,40.73,24.314300000000003,49.0,,77.96,,17011006.4447,8322257.6193,17875744.304,634564.7738,4702656.1848,5479207.6515,6217149.8747,405970.11,17434243.579,9489568.392,485742.3417,6249696.9721,7198399.3281,2122194.1,15192211.375,83229939.1397,43600895.3,31320000.0,244333005.387,-0.02987197724039825,-0.023462270133164154,-0.0026525198938992522,0.0,-0.039868667917448475,-0.02264677471289045,-0.03955841766329349,0.02298850574712641,0.0,0.040223018717642445,0.040447504302925985,-0.023899848254931633,-0.009310198899703748,0.006570841889117052,0.0,-0.03239986974926734,0.02131394182547619,0.07338444687842283,-0.02219992474601795
2015-05-28,6.52,4.21,14.35,11.6,30.08,85.85666666666667,14.12,,18.63,,85.22,60.106766666666665,9.56,5.755,12.2,11.860233333333332,17.36,,23.51,,11.03,9.60555,24.55,,42.3,,23.17,18.802766666666667,16.73,,57.89,,37.0,24.314300000000003,44.1,,70.16,,15851165.0962,7956175.9059,17412533.0264,634564.7738,4232390.5663,4950245.2725,5647791.4403,405970.11,15905682.9343,8541338.166,485742.3417,5963080.4767,7198399.3281,2006170.4323,13672210.75,77892108.648,39681713.7,28680000.0,223285592.938,-0.04398826979472148,-0.06818181818181823,0.0,0.0,-0.0898876404494382,-0.06413353832637825,-0.08429118773946354,-0.08614232209737827,0.0,-0.09992343032159268,-0.08767576509511998,-0.04586086280606294,-0.09653994019649725,-0.05467156262749895,0.0,-0.025912838633686652,-0.09157868892708065,-0.09999999999999998,-0.10005130836326315
2015-05-29,6.4,4.21,14.35,11.6,30.08,85.85666666666667,14.12,,17.91,,85.44,60.106766666666665,9.31,5.755,11.92,11.860233333333332,17.36,,22.81,,10.82,9.60555,27.01,,42.05,,22.98,18.802766666666667,16.73,,62.21,,40.7,24.314300000000003,44.1,,70.29,,15851165.0962,7809743.2205,18711930.896,634564.7738,4232390.5663,4920988.5038,6212570.5843,405970.11,15602854.8821,8287023.546,485742.3417,6560603.0011,7198399.3281,1989719.3153,13697544.0938,78093191.3035,38148120.9,27930000.0,218161005.5591,-0.018404907975460016,0.0,0.0,0.0,-0.03864734299516903,0.002581553625909505,-0.026150627615062705,-0.022950819672131084,0.0,-0.029774564015312754,-0.01903898458748854,0.10020366598778008,-0.005910165484633523,-0.008200258955545991,0.0,0.0746242874416998,0.10000000000000009,0.0,0.001852907639680934
2015-06-01,6.68,4.21,14.88,11.6,30.08,85.85666666666667,14.12,,18.74,,87.41,60.106766666666665,9.76,5.755,12.4,11.860233333333332,17.36,,23.86,,11.9,9.60555,29.04,,43.8,,24.17,18.802766666666667,16.73,,65.05,,44.31,24.314300000000003,46.02,,73.22,,16436608.8245,8151419.4864,19566164.6807,634564.7738,4416657.9107,5125785.885,6763611.8573,405970.11,17160256.2936,8668495.476,485742.3417,7053680.5313,7198399.3281,2092755.2589,14268518.6875,79893795.0824,39916012.6,29280000.0,226946012.4943,0.043749999999999956,0.03693379790940776,0.0,0.0,0.04634282523729749,0.023057116104868935,0.048335123523093326,0.04026845637583887,0.0,0.0460324419114424,0.09981515711645095,0.07515734912995176,0.041617122473246226,0.05178416013925147,0.0,0.04565182446551996,0.08869778869778866,0.0435374149659864,0.041684450135154316
