date,stock_000100,stock_000002,stock_600703,stock_000708,stock_601390,stock_601318,stock_601668,stock_601857,stock_300035,stock_600111,stock_600011,stock_600406,stock_002236,stock_600809,stock_600346,stock_000651,stock_002241,stock_000977,stock_600893,DAX,SBCNL,HSI,NKY,BGB,BRX,BJB,BTY,SPX,UKX,BBDXY,BCOMPR,BCOMINSP,BCOMEN,BCOM
2012-02-02,0.9803921999999999,1.5873016,2.5022341,1.5075376999999999,1.9455253,5.960973,1.9736842,0.2946955,2.1300448,1.8779343,0.7272727,0.6585789,0.2336449,1.345944,0.4189944,1.3623978,3.1331593,2.2412657,1.4481707,0.3374934502724969,0.00985006912532782,1.9800143523444502,0.9063879856560542,-0.6633038163527782,-0.3650464085805938,0.20059696974690233,0.1420406974952826,0.1095091723372299,-0.13500734386816537,-0.06594878664537562,0.6845742935787769,-1.9405866864799948,1.6094353833312258,0.0920865183674291
2012-02-03,0.0,1.4322917,2.3539669,0.8910891000000001,1.5267176,1.2865791999999998,0.0,0.0979432,4.0614709,0.08777700000000001,-0.36101079999999997,5.0275482,1.6550117,2.2972003,2.5034771,0.2688172,1.4767932,2.4500322000000003,3.6063110000000003,1.5755918161045157,-0.02138828003845905,0.10388591331000896,-1.0255169067138192,-0.6377397923236772,-0.6377514072071766,-0.5573130088629141,-0.6382988210533846,1.4605368378170613,1.8373311244078705,-0.13507800497003508,-1.1193306080045318,2.6954537365527775,0.6452552987275428,0.7549131659486674
2012-02-06,-0.4854369,-2.1822850000000003,-0.7666099,0.29440629999999995,-0.3759398,-1.3200498,-0.9677418999999999,0.0978474,0.42194090000000006,0.0,-1.0869564999999999,3.2459016,2.3159826000000003,2.7894737,-0.1356852,1.1260054,2.7858628,-0.5034613,-0.7976795,-0.11088957306509828,-0.19148645954651933,-0.2240491396360733,1.0881366690016714,0.1656266982426935,0.1404198289541636,-0.16732552623786034,0.26171655002660277,-0.04238233325899454,-0.10611370369122408,0.11461022199277249,-0.6752775420621582,-0.6857470407746868,0.7737274674824546,0.20646648921771593
2012-02-07,-0.9756098,-3.1496063,-2.7467811,-1.8590998,-1.8867925,-1.7920242,-1.9543974,-1.3685239,-1.8907562999999998,-2.3240517,-1.2820513,-1.0797078,-0.9636933999999999,-1.6726404000000001,-2.5815217,-2.1739129999999998,-1.5776699,-2.4667932,7.748538000000001,0.8315576042930539,0.0636008599256721,-0.045461722963868745,-0.5205597296948139,0.05181935804041693,0.49437629455582055,-0.39024216670598966,-0.3915500736953792,0.20233127282736074,0.45360979316477756,-0.4042862594238916,1.3512568585677176,0.5436905494622835,-0.33126750944508787,0.13617224348914103
2012-02-08,1.9704433000000001,2.8455285,2.6478376000000003,2.2931206,1.9230769,0.0,2.6578073,1.6848365,4.9250535,8.8888889,1.8552876,2.600321,0.9730707999999999,2.7078632,2.9288703,2.1138211,0.7809288999999999,2.9831388,3.3921303,0.03250565660448679,-0.10394961857901341,1.5371889283962714,0.902844386080548,-0.25227702593892953,0.033230451667098926,-0.3629471207662993,-0.04765330501844689,0.21602761590142627,-0.6762439365224138,0.11701477699883611,-1.0861898509250567,0.17793078426222575,0.10967535051720212,-0.10613290715836277
2012-02-09,1.4492754,1.4492754,0.8598452,1.8518519,0.754717,2.4929324,-0.3236246,0.2923977,-0.1020408,-1.9377448,0.3642987,0.7822278,0.8740475,0.3887105,2.303523,0.0,2.6508971999999997,1.8891688,-0.7217848,0.7751851392508113,-0.042709849382049914,-0.06340247315351766,-0.804910983008178,-0.41737611645462636,-0.35754582846636573,-0.6158517381601003,-0.23833516492285378,0.1474117751637083,0.3578971684966348,0.05999048426801323,0.5862340187137827,1.6375203723625553,1.1970731025300996,0.4508243635713116
2012-02-10,-0.4761905,1.9480519000000003,-0.0852515,0.9569378,0.3745318,0.5265797,4.2207792,0.1943635,2.1450460000000002,-0.1471516,-1.4519056000000001,-0.4346476,-2.4661186,-0.6734007,1.7218543,0.6369427000000001,3.4167660000000004,-1.3597033,1.0575017,-2.1754123700257866,0.18383019117169663,-1.066186299574845,-0.7141836585208838,0.3022617474422562,0.04403438989535324,-0.053955833340846304,0.4658898006252077,-0.6886349347239085,-1.28247024563225,0.6491627041554704,-0.9151866317539392,-2.819236675378556,-0.5726398967309865,-1.132135984605509
2012-02-13,0.0,-1.9108279999999997,2.9010239,-0.1895735,0.0,0.4739336,-1.5576324000000001,-0.4849661,0.0,0.3157895,0.3683241,0.1870907,-1.3895216,1.440678,1.8229167000000002,-1.5295359,0.0,1.566416,1.8312623000000001,0.7944292996255653,-0.005075955548627942,0.5098397448444647,0.6072235865373088,0.29161769509360447,0.11368831057005924,0.0257634282535113,-0.20213727706981377,0.6800035750461619,1.135227525298621,-0.2618930244022599,0.06544246814146337,-0.7423549163903753,0.3812970529066595,0.2730405578420081
2012-02-14,-0.9569378,0.0,-1.3266998,-0.7597341,-1.1194030000000001,-1.7378352,0.0,-0.1949318,-0.6,-0.3147954,-1.2844037000000001,-0.778089,0.8316007999999999,1.4369256000000001,0.8951407,-1.4461703,-1.5366884,-1.2338063,-0.9633911000000001,-0.8404300921082686,0.020771631086491382,0.1469775255171779,-0.4769029733128205,-0.3759618500435935,-0.4803474771271632,-0.926280202794294,0.30976408579370673,-0.09395089401302847,-0.7571296987402776,0.5406073337246298,-0.5814543948912343,-0.680390876841408,0.5111480480198161,-0.2503398551098712
2012-02-15,2.4154589,1.5584416,1.4285714,2.3923445,1.8867925,1.6675088,0.6329114,0.0976563,1.9114688000000002,1.3052632,0.0,-0.5646173,3.0927835,3.1625762,0.5069708,0.4347826,0.42918449999999997,2.4359775,0.5188067000000001,0.005730656337710194,-0.09450296109279055,2.141479961870618,2.392198673783552,0.32971381095368013,-0.024395053597014993,0.1525632286511147,0.035643699220044844,-0.5383191410588628,0.03496104643516684,0.17923349515558407,0.5060885918838132,-0.5825531282508511,-0.07482283535379386,-0.14904898467280603
2012-02-16,-0.9433962,-0.3836317,-0.9113505,-0.3738318,-0.7407407,-1.3916501,-0.3144654,-0.7804878000000001,0.19743339999999998,-1.2676642,2.2304833,-0.7570978,0.11111109999999999,-1.1176752,-0.630517,0.8658009,-1.3209013,2.7439024,-1.5483871,0.24044457900671556,-0.03153078455599978,-0.41678753146284775,-0.9857692519863459,0.17655692517484223,0.28591041334575795,-0.587315441122993,-0.45119908053657953,1.1025662023629534,0.4065573933081934,-0.25252267081062874,-0.012807234002309986,-1.078913313658747,1.3955445020092938,0.3505806383843346
2012-02-17,-0.952381,0.0,2.2575251,0.9380862999999999,0.7462687,0.17641130000000002,-0.3154574,0.09832840000000001,-1.2807882,-0.42096399999999995,-0.5454545,0.28607760000000004,-0.31076580000000004,-0.9688357999999999,-1.1421320000000001,-0.0536481,1.9685039000000002,-1.7804153999999999,0.1965924,1.8020982597195978,0.023655547196632654,1.0060628834819063,0.9545159119880742,-0.20242887261499032,-0.0669339637331623,-0.7073402555759389,-0.04771582694160781,0.2348973520662101,0.6523941627977203,0.025623680380459923,-0.21979879641262912,-1.2580693628441497,1.2203224775690913,0.37621350030059286
2012-02-20,4.3269231,0.5134788,-0.5723630000000001,0.0,0.0,0.8553458999999999,0.3164557,1.0805501,1.1976048,-0.23250900000000002,-1.2797075,3.2012678,2.6052104,-1.7446599999999999,0.1283697,2.0933977,0.0,0.8459215000000001,3.2701111999999997,2.1268986501004505,0.24759456623357767,-0.313529581124683,0.8975918350418555,-0.31476585704837134,0.3263122305006583,-0.17595099288446603,0.0,0.0,0.7567341741679279,0.0,0.0,0.0,0.0,0.0
2012-02-21,5.069124400000001,1.1494252999999999,1.7269737,0.3717472,0.0,1.4966326,0.3154574,-0.2915452,3.0571992,0.4449153,0.0,1.1977887,1.5625,4.5635579,1.1538461999999998,2.4710831,0.7722008,3.2953864999999998,0.3166561,-0.5241227334404353,-0.1541896538567511,0.25430335836975626,-0.43289527605326894,-0.10724744341921166,0.045586469515157546,-0.31959260135968615,-0.2147899647643503,0.07199371156969558,-0.6014157023726874,-0.12706089700894596,2.3051533080696407,3.7342770904960076,1.0166009410373489,1.3470420509836822
2012-02-22,2.6315789,3.4090909000000003,3.476152,1.7592593,0.7407407,0.9830425,1.2578616,0.0974659,4.784689,1.6241299,0.3703704,1.3353566000000001,0.7478632,0.0158705,2.4081115,1.4366342,1.2260536,1.6821346000000001,1.1363636,-0.9384046121874379,0.026078281517105673,0.318161235346226,0.1449932057341341,-0.24984599542129393,0.40605027664744053,-0.8852164637367377,0.3109350336378158,-0.3340160474523013,-1.0305307176810996,0.28522474273344756,0.4357457413021404,0.570427067908752,0.31260571896836176,0.3874226745500753
2012-02-23,-0.4273504,0.0,-0.625,2.3657871,0.7352941,-0.1946946,1.2422360000000001,0.3894839,-1.2785388,3.279369,-1.2915128999999999,0.0,0.2969247,-0.49190730000000005,1.3613861,-0.40465350000000005,-0.1892506,0.1140901,-0.6242196999999999,0.023058442753809416,-0.013589833171678833,-0.7963047757234221,0.6856362013222039,0.5834331395667691,0.8844445586859484,0.25646599265445325,0.11919894531082775,0.4272056332218721,0.6169668764447911,-0.5780346820809301,1.5461676665626811,-0.6065886940551435,0.5371218339877082,0.19967348226910264
2012-02-24,0.42918449999999997,3.9072039000000003,0.3930818,2.4,1.459854,1.6337479,2.7607362,1.1639185,1.3876041000000001,0.8842443999999999,0.5607477,2.755316,0.2537534,3.9387657,-0.1221001,1.0665312,0.0,0.2849003,1.3819095,1.9277605914236329,0.0011083344416684682,0.14681929413282724,-0.3055683308577528,1.388360642862807,1.118792402762292,-0.7991651165711433,-0.008916363165945018,0.16722162733047163,1.016447807209797,-0.08746655690470284,-0.5667329273762234,1.6892733817894356,0.4285035526643277,0.5139708267547505
2012-02-27,0.0,0.8225617,3.8371181999999995,-0.3472222,0.7194245,-0.4078695,-0.2985075,1.1505273,-1.459854,5.6374502,1.1152416,0.3206062,0.991352,2.5314514,-0.1222494,1.0050251,2.3132347,0.6818182,-1.6728625000000001,-0.6014505886373533,-0.1078572457727689,-0.8956755832867813,0.46941710592276475,0.26113265271461295,0.12297462528936265,0.602615814366736,0.3278459492404684,0.13545770058722706,-0.5057404064625737,0.12976981306966895,0.0612190577588656,0.33277297543410356,-1.662133160678092,-0.20522002063583233
2012-02-28,2.1367521,-0.6993007,0.6033183,3.5714286,0.0,0.4818116,0.8982036000000001,0.4739336,-2.2222222,3.0548746,0.9191176000000001,-0.6682162,-2.1512113999999998,1.1521772,-1.9583843,-1.2437811,-1.4825797,-1.8058691000000002,-2.8355387999999997,0.8626315308283505,0.07065883229564474,1.65234318120695,0.7440660790676734,0.30938478597168917,0.5356574651096624,-0.08281353597383578,0.035664016753345074,0.3356269057246841,0.4492954932389326,-0.34663292909967724,1.665670937875885,0.20082006001871378,-2.310378625187759,-0.2194633313071015
2012-02-29,-3.3472803000000004,-2.8169014,-2.3238380999999997,-3.1118587,-1.4285714,-2.1337809,-2.9673591,-0.754717,-1.1363636,1.1344922,-0.3642987,-0.7019596,-0.7257203999999999,0.5029586,0.4993758,0.35264480000000004,-2.1068473,-1.7241379000000001,-0.843061,-1.1610473273574784,0.09249187705409057,0.5110726039343039,-0.6098459742679863,-0.13445441374729805,-0.8268440165408397,-0.5684177364630449,-0.3329692857206745,-0.4736987858735775,-0.602163738221273,0.48821270798067307,-4.952975706619611,-0.8121469800423942,1.2731034215546666,-0.4583161588049389
2012-03-01,0.4329004,0.2415459,-0.076746,0.0,-0.3623188,-0.6614405,0.0,-0.7604563,0.4789272,-0.398046,0.7312614000000001,-0.08836519999999999,1.0535368999999999,-1.1627907,2.6086957,3.1626506,2.1137586,0.9356725,2.6160889,0.9466282067070786,-0.07625714983654497,-1.342323776739185,-0.3231738540196427,-0.6282560204311505,-0.7204014640521339,-0.17419554024429296,-0.32218066098681497,0.6158104387557817,1.0871794823129166,-0.16537074889324543,1.1991199856554946,0.93739551919787,0.1869640640369763,0.35376362753289925
2012-03-02,4.3103448,3.9759035999999996,1.7665131,1.5625,1.8181817999999998,1.7262639,2.1406728,1.4367816,3.5271687000000003,1.5440509,-0.18148820000000002,0.8844339999999999,0.0,-0.3276247,0.7263923,3.2116788,2.4463681,1.0428737000000001,3.6328872,-1.087509066925052,-0.029814328497901332,0.7681676306367846,0.17438542782104438,0.24194245185611418,-0.25418391032139276,-0.6578861965921834,0.4309476748874941,-0.3245784482821201,-0.8891417655324863,0.5885015844273367,-1.3318031504514827,-0.5183146636784319,-1.2244044795677977,-0.5842741403496499
2012-03-05,2.0661157,-1.3904983,1.2075472,-1.1965812,-1.0714286,-2.7878788,-0.5988024,-1.1331445,10.0368324,1.9320215000000003,-3.6363635999999997,-0.2337814,0.8723404,0.6125803,7.5721153999999995,-1.0372466,0.0367377,0.9747706,1.1070111,-0.6656802877299417,-0.13008993655998502,-1.4343416445588453,-0.5951475027268338,-0.22571786081584388,-0.0363758676664383,0.24396363151690803,-0.166861663852369,-0.38623569869236096,-0.5703999185634467,0.04602733000573789,-0.846378470289566,-1.5609748421031244,-1.2985903112384567,-0.8850827801565875
2012-03-06,-1.6194331999999998,-0.9400705,-2.6845638000000003,-2.5951557,-2.166065,-1.6458853,-1.5060241,-1.4326648000000002,2.1757322,-3.2292031999999997,-0.754717,-1.5524312,2.4678338,-0.994951,4.0223464,0.38113389999999997,0.0,1.1357183,2.9805353,-4.223620971632213,-0.02582981192743583,-2.1536854494620283,0.28301223191020686,-0.5730876106539995,-0.5437537335154397,0.9563055224240502,0.4178626274927044,-1.537739859565801,-2.808273246995663,0.5408279063110255,-2.067690078694706,-2.787192008804318,-1.114366055488436,-1.658227744334817
2012-03-07,-0.41152259999999996,0.0,-1.6858238,1.3321492000000001,-0.36900370000000005,-0.7606491,-1.2232416,-0.3875969,-0.982801,-1.5415306,-0.9505703000000001,-1.9934542999999998,-1.0703993,-2.9548523,-0.6444683,0.6644518,-3.6724200999999996,0.056148199999999995,0.4134672,0.7876025977591405,0.07996450698199986,-0.8705409790529695,-1.0680856470696942,0.08713532226483078,0.2189136938035352,-0.33060839110049534,-0.1545641048359747,0.6900607432110739,0.6103738559376959,-0.17184926074311768,1.1201299573279977,0.037563334031509577,0.39652384928341444,-0.17901079344085913
2012-03-08,0.0,2.1352313,5.5339049000000005,1.051709,0.7407407,1.9672968999999998,0.9287926,0.48638129999999996,3.3912324000000003,8.1046233,0.0,-0.8500304000000001,0.2288806,1.4837713000000001,-1.9459459,0.330033,2.5162028,0.8417508,-0.3529412,3.3852184164034016,-0.020325595005510344,1.434267102191411,1.3886940581814056,0.47090834051433106,0.7527929627291652,-0.702274164802541,-0.23816593406964515,0.9817910293280496,1.7003944728989362,-0.5704216026809816,0.8433788424522914,0.42489461990489197,0.31283062396887384,0.3610992615871611
2012-03-09,-0.4132231,-0.116144,1.2555391,0.6071119,0.3676471,0.40090200000000004,-0.3067485,0.0,3.6799999999999997,6.9006645,4.4145873,0.183711,0.2283579,5.5893999,-1.2127894000000001,1.5037593999999999,2.1941242,2.392877,0.0,-0.43234894089242415,0.1486757344259848,0.8747217926278639,0.4262272674131484,-0.9579664129741317,-0.9931718613086171,-1.192955379307048,-0.14322274078818475,0.36312787811787484,-0.4281083328867563,0.7191665044614881,0.8428721766773339,1.6913107044119746,0.9165205546941779,0.8177840645130052
2012-03-12,-0.41493779999999997,-2.9069767,0.8023340999999999,0.862069,-0.7326007,-0.7237335,-1.2307692000000001,-0.48402710000000004,0.15432099999999999,1.9126554,0.1838235,1.8643032,0.7663629,1.5577672,0.5580357,-1.5277778,-2.2925764,-0.0543478,1.4167650999999999,0.5366541183563056,-0.2044537671991864,0.20911332072024447,-0.09893149662764111,0.2466554162372736,0.5109986590514204,0.41671301762746804,0.023889697084511496,0.016048202966012504,-0.1851727700989958,-0.005085693942930014,-1.0872245887369791,-0.24492558828524968,-1.0420416632051621,-0.35915113233707663
2012-03-13,-0.4166667,2.0359281,0.14471779999999998,3.4188034,0.7380074000000001,2.1870287,0.3115265,0.8754863999999999,-0.46224960000000004,0.0156397,0.9174312,-1.2601259999999999,0.20554979999999998,1.1077972,-0.3329634,0.0940291,0.2607076,1.3050571,-1.3969732000000001,1.084899265607353,0.022270035579441405,0.9490306749257105,-0.42726732233833165,-0.1141122367234626,-0.7409961136059295,-0.5060079610867407,-0.47801716993595145,1.813155956210033,1.6342335653354745,0.22785067643169565,-0.13077694025716013,1.3438162836766132,0.8588908730796208,0.7645838308845798
2012-03-14,-5.0209205,-2.6995305000000003,0.0,-4.7933884,-2.9304029,-2.2140221,-1.2422360000000001,-1.8322083,-3.0959752,0.34401879999999996,-3.6363635999999997,-2.1573990000000003,-4.1846154,-3.8207613,-7.238307300000001,-3.2409582,-1.1887073,-6.3338700999999995,-4.722550200000001,0.4759022389232648,-0.13142823749414667,-0.17479453770297138,0.3886373385045827,-2.0218387095534807,-1.7366580885450733,-1.4988168452687356,-1.0447121714131646,-0.11963179196963214,-0.537870955802433,0.5429597905291628,-3.307017795658873,-1.1688687708483303,-0.5171938968448364,-0.9257870217195263
2012-03-15,-3.0837004,-0.9650181000000001,-5.780346799999999,-1.4756943999999999,-0.754717,-0.5283019,-1.2578616,0.49115909999999996,-0.8785942,-0.514259,0.1886792,-0.0621118,1.0062085,1.2852344,-2.1608643,-0.24271840000000003,-0.9774436,-2.1776503999999997,-2.0446097,1.5620134814050335,0.00555896570468839,0.2129019912959773,1.0865679689528118,-0.06199609293751074,0.40215950218214225,-0.24110368330487741,0.060675856421332774,0.5967237570645656,0.30349547578489844,-0.4047683937457802,1.1670061776016594,0.8032017840449157,-0.6939344263988456,0.6543485415439587
2012-03-16,1.8181817999999998,0.7308161,1.5337423,3.3480176,1.1406844,0.0,0.6369427000000001,0.6842619999999999,9.991942,8.0357143,1.8832392,0.9322561,1.7380246,2.408075,1.3496933,0.729927,-0.1518603,5.6239016,3.0993041999999997,0.7071539141000782,0.15055182832994785,-0.17866660596942419,0.07670955124872147,-0.06580454736457853,-0.23230439382024848,0.11126047459031341,-0.1819171894513083,0.11193497789820928,1.0634449388040812,-0.35776543560221974,-0.25853970627016665,-0.5055454381043267,1.6716507954669613,0.44436415192321554
2012-03-19,-0.8928571,-0.6045949,3.0211479999999997,1.2787724,-0.3759398,-1.3404148,-0.9493671,-0.38834949999999996,0.07326010000000001,4.2627229,0.0,1.6625615999999999,2.0833333,-2.4640946,2.3002420999999997,-1.352657,0.7984791,1.6084304,0.5521472000000001,0.5037586377572456,0.09546517069511928,-0.9489137033681705,0.024001169296172797,0.711855447525922,0.6583034597180681,0.031436707931820074,-0.5102781562400516,0.3973877806818127,0.411246669705001,-0.37837562935463254,0.7895526345841342,0.619248312274645,0.5851925815586689,0.1722679392199833
2012-03-20,-1.3513514,-0.6082725,-3.1524927000000003,-1.3468012999999999,-1.509434,-0.6408613,-0.3194888,-0.4873294,-4.3923865,-0.7926575,1.2939002,-3.2101757,-1.0408163,-1.8334054999999998,-2.8402367,0.1469148,-0.2263297,-1.6921397,-4.0268456,-1.469628691345215,-0.03834810153550139,-1.084206921505082,0.0,-0.4211299110700173,-0.05358828802463078,0.0,-0.024429059779962348,-0.3000532009221457,-1.4178292523073788,0.32365763760555666,-1.738840872612124,-1.5607545229321729,-1.4293473396421397,-1.4658213952167376
2012-03-21,0.913242,0.12239900000000001,-0.6813020000000001,-1.0238908,0.7662835,0.43859650000000006,0.6410256,-1.0773751,-0.4594181,-1.4578077,-4.0145985,-1.7834793000000002,-1.5673335,-0.6617647,0.2436054,0.04889980000000001,-1.1342155,-0.0555247,-0.8264463,-0.017815516624530847,-0.012845995202592775,-0.17061822001881444,-0.6187246924693746,0.6024986565782209,0.25807875900576427,0.0341128820785519,0.5008146542133218,-0.18640787751151855,-0.06018419251559992,0.028495827396701756,0.44344849313504575,-0.6438454207636113,0.48714146707899975,0.019261348086518915
2012-03-22,2.2624434,0.6112468999999999,0.0762195,-0.4310345,0.38022809999999996,0.0513743,-0.6369427000000001,-0.49504950000000003,-1.9230769,-5.4765292,-1.1406844,-1.4335776,-1.4665829,1.0658771,-1.0935601,0.8308895000000001,-0.5736138,-1.4444444,0.3846154,-1.385801429762834,0.3789471471218775,0.19993759165692904,1.694008432310734,0.19301535070501696,0.4432237625080715,1.2863823575710587,0.13368864703200423,-0.7206500819730621,-1.0173928550734845,0.1119160019534382,-1.0089881982470406,-1.9388554150882475,-1.818771795071894,-0.9834557486476436
2012-03-23,-1.7699115,-1.3365735,-1.4470678000000001,-2.3376623,-0.7575758,-1.3607189,-0.9615385000000001,-0.09950250000000001,-0.7843137,0.662152,-0.5769230999999999,-0.9049774,-0.8079949,-3.0760217,-2.7027026999999997,-0.8725158000000001,-2.0769231,-3.8895152000000004,-2.2349936,0.8137839298620664,0.05183653166478397,-1.1416065027105016,-1.201547971846717,0.7507292949316957,0.8270332612355213,-0.01825900548400039,0.2427623560282921,0.31016879788050566,0.500054004396433,-0.3861867111120243,1.6216056844650106,0.51509361396056,0.9978747704291857,0.7839030184988438
2012-03-26,-0.9009009,-1.2315270999999999,-4.2503864,-0.5319149,-0.3816794,-0.4164498,-0.6472492,0.0996016,3.083004,-2.0929884999999997,-0.3868472,1.7938682000000001,2.5294748,2.8713919,0.2525253,1.6136919,-0.27494110000000005,-1.2903226,-1.3716525,1.6911189055519582,-0.024945399231057763,-0.0022843373477798856,-0.37942844267155884,0.0430793556267961,0.014606272755490757,-0.30615106103863976,0.012122394254898694,1.3885807130433525,1.2803551859243312,-0.44787692056560413,1.4187483680041746,1.0623429768003456,-0.25267352406042054,0.28516074305613426
2012-03-27,-0.45454550000000005,0.0,-1.6142050000000001,0.1782531,0.0,0.1568217,0.32573290000000005,-0.19900500000000002,-0.3834356,8.3218812,-0.38834949999999996,0.5446972,1.0662764,-3.8930512999999998,0.5037783,-0.9624639,0.9058685000000001,1.0101010000000001,1.192053,0.07036503296433683,0.14086907260808523,1.8749797959501935,1.9707926373478735,0.7987889254756242,0.4922336190528842,-0.384886337682,0.4116329893299353,-0.28167820911959573,-0.41190714768875036,0.31769130653112043,-0.11923561048176046,-0.07817950843070909,-0.30532591802814313,-0.324289004145506
2012-03-28,-5.022831099999999,-0.2493766,-6.2346185,-4.0925267000000005,-3.8314176,-2.4530271,-1.6233766,-1.5952144000000001,-7.0053887999999995,-3.8060333,-1.3645224,-1.3384321,-2.3582954,-1.971874,-3.5087719,-4.2274052,-1.3270882,-4.9411765,-5.4319372,-1.3687330385360408,0.02119937342781597,-0.7583394279052968,-0.32409937512550835,-0.24110997839392745,0.1597359623864758,0.4855282673035477,-0.012071235720156892,-0.4941522951887434,-1.6516343663145139,0.07763895841208512,-1.7989180370690305,-1.7272071703501868,-1.035101823195439,-1.2317935797846347
2012-03-29,-2.4038462,2.375,-3.1496063,-2.7829314000000003,-3.5856574,-3.0497592,-0.330033,-1.6210740000000001,-5.7119205,-0.9525205,0.5928854,1.5180879,-0.19067800000000001,-1.7776391999999999,7.012987,1.0147133,-0.7120253,-3.6509900999999996,-2.1453287000000003,-2.0029755847174813,0.08460531648892822,-1.3229106076491859,-0.15932726139952225,0.5693212989057894,0.08516031286811554,0.538050106414345,0.25325423752660114,-0.16079229335344003,-0.8162688078792169,-0.0112284999744805,-0.1399589650736388,-0.7096916984383417,-2.8099062242200823,-1.6058064679429274
2012-03-30,0.4926108,1.0989011,-1.535682,0.8587786,1.2396694,0.9381898,0.9933775,-0.2059732,-1.1413521,-1.2279923,0.1964637,0.44543430000000006,2.0590108,-2.5718368,-0.8495146,2.1094927,3.3864541999999997,-0.5138086,0.9900990000000001,1.4840954430952014,0.1821799043961514,-0.2610946807756198,-0.5862455867429284,0.5251305233672898,0.567707763145342,-0.2643148230369152,-0.32477711186045255,0.3698477851889814,0.9081478914575447,-0.0959634113971819,1.1475273855481083,0.6185690118419851,-0.25529205931263954,1.3994199095779036
2012-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5580068630163035,0.08368511001550782,-0.1813814011043524,0.8221895970816906,-0.11156505471016098,-0.07305877415761941,0.3685570826257534,0.1689356824908561,0.7504597187018458,2.0171702711897943,-0.3229102799918171,0.8031690932555513,1.3712461170517276,2.009139358942358,1.3137931010182458
2012-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0464760904909554,0.07128986040614294,1.3250647120539139,-0.5641274807166252,0.03769698519389131,-0.08643225954462208,-0.0814798240907022,-0.6023500926117031,-0.3988612019393267,-0.9323461403144884,0.5812761420487034,-0.2282868706976693,0.19464861567066727,-0.05554373270908464,-0.11581287421819075
2012-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.252948223048891,-0.10969198352250853,0.0,-2.871795232280927,-0.9747119989068076,-1.3627160513599246,-0.5999876475074273,0.35147973882385664,-1.0202493313900107,-2.8494538326202523,0.36489282547318425,-4.236626317844583,-2.5793527145067996,-2.147713456505962,-1.9117701335446546
2012-04-05,2.4509804,0.9661836,2.5688073,3.0274361,3.2653060999999997,3.2258065,1.3114754,0.30959749999999997,8.170515100000001,9.5566207,0.9803921999999999,-33.4494774,1.9134775,5.9801206,1.8359853,2.6069847999999998,2.5433526,3.4215623,3.2913165,-0.6847197189982834,-0.42981410612269455,-0.949688407824123,-0.20735761016313914,0.22629046289528443,-0.031208927760806304,0.4411936217982415,0.4589598773197867,-0.06290387144737286,0.01395338096983334,0.24474707776052096,1.2771281805280754,0.9036935358125664,0.1747352043564243,0.5748481057771482
2012-04-06,0.9569378,0.23923439999999999,2.3255814,-0.3673095,-0.3952569,0.8474575999999999,0.9708738,-0.1028807,-1.8883415000000001,-2.0098441,0.0,-2.6653974000000002,-0.8163265,2.398524,2.6442308000000003,-0.0958773,-1.5031943,2.9962546999999997,0.6779661,0.0,0.0751133968115214,0.0,0.1500900683770734,0.0,0.0,1.1820998855050613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-09,-1.8957346,-1.9093079,-3.9335664,-0.0921659,-0.7936508,-1.1292016999999999,-1.2820513,-0.9268795,-1.2552301,-0.1116227,-0.5825243,0.5378972999999999,0.8641975,0.0,-3.9812646,0.5278311,0.0763068,-2.7272727,-1.6161616,0.0,-0.02039087743512802,0.0,-1.2376041079786848,0.0,0.0,0.43105054839280843,0.9016897123117928,-1.1358434424353359,0.0,-0.23401884307567844,0.4924022043830245,-0.7903803669745746,-0.427821542264617,-0.35351178807928596
2012-04-10,7.729468600000001,2.43309,3.366697,0.36900370000000005,1.2,1.1155378,0.0,0.41580039999999996,0.5932202999999999,-2.1790753,-0.1953125,0.9241245,0.0,4.5945946,-0.12195120000000001,1.4797136,-1.4105986,3.1775701000000005,1.6427105000000002,-2.29031990196229,-0.006798345387337701,-1.1573493552269665,0.7055654119141774,1.8323421556400765,1.0493429944719912,0.8917369141709708,0.34553289423822076,-1.7081464332224128,-2.0716374090854806,0.19496542410057938,0.8979278256289414,-1.5487123277945103,-2.058745249636773,-1.262153460349169
2012-04-11,1.3452914999999999,0.8313539,-0.2640845,-1.3786764999999999,0.0,-0.44654580000000005,0.3246753,0.4140787,-1.010952,-2.7845209,-0.9784736,-1.7349397999999998,-0.0407997,-0.1148435,-0.6105006,1.0818438,0.5413766,-1.2077295,1.6161616,1.2576748748843292,0.09983206364148067,-1.0551644591274778,-1.1128542848166334,-0.10198032023435166,-0.13563468184641936,-0.21399415968893498,-0.20184626880480616,0.7448899226403904,1.0751538418584117,-0.07195629921659119,-0.13473038740532406,0.47647487024387036,0.26706819705579754,0.17455650594266903
